Date,Open,High,Low,Close ,Adj Close ,Volume
,,,,Close price adjusted for splits.,Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,
23-Aug-23,130.18,133.41,129.87,132.37,131.28,"27,819,700"
22-Aug-23,128.51,130.28,128.32,129.08,128.02,"22,054,900"
21-Aug-23,127.18,128.73,126.56,128.37,127.32,"25,248,700"
18-Aug-23,128.51,129.25,126.38,127.46,126.42,"30,504,800"
17-Aug-23,129.8,131.99,129.29,129.92,128.86,"33,446,300"
16-Aug-23,128.7,130.28,127.87,128.7,127.65,"25,216,100"
15-Aug-23,131.1,131.42,129.28,129.78,128.72,"19,770,700"
14-Aug-23,129.39,131.37,128.96,131.33,130.25,"24,695,600"
11-Aug-23,128.66,129.93,128.17,129.56,128.5,"19,591,100"
10-Aug-23,131.32,132.05,129.45,129.69,128.63,"20,857,800"
9-Aug-23,131.66,132.04,129,129.66,128.6,"24,912,900"
8-Aug-23,130.62,131.51,129.54,131.4,130.32,"23,535,200"
7-Aug-23,129.16,131.61,129.02,131.53,130.45,"22,746,300"
4-Aug-23,129.28,131.51,127.91,128.11,127.06,"26,147,200"
3-Aug-23,127.97,129.39,127.42,128.45,127.4,"20,089,500"
2-Aug-23,129.45,130.09,127.56,128.38,127.33,"26,273,300"
1-Aug-23,130.78,132.63,130.68,131.55,130.47,"23,166,800"
31-Jul-23,132.73,133.53,131.78,132.72,131.63,"28,055,500"
28-Jul-23,130.78,133.74,130.57,132.58,131.49,"36,591,200"
27-Jul-23,131.67,133.24,128.79,129.4,128.34,"44,952,100"
26-Jul-23,130.07,130.98,128.32,129.27,128.21,"61,682,100"
25-Jul-23,121.36,123.15,121.02,122.21,121.21,"52,509,600"
24-Jul-23,121.66,123,120.98,121.53,120.53,"29,686,100"
21-Jul-23,120.62,120.99,118.73,120.02,119.04,"72,937,900"
20-Jul-23,121.42,124.09,118.22,119.2,118.22,"37,906,800"
19-Jul-23,124.6,125.18,121.8,122.03,121.03,"37,224,000"
18-Jul-23,124.6,124.68,122.96,123.76,122.75,"26,193,600"
17-Jul-23,125.94,127.1,124.2,124.65,123.63,"25,716,200"
14-Jul-23,124.8,126.78,123.49,125.42,124.39,"33,283,100"
13-Jul-23,120.93,124.83,120.45,124.54,123.52,"44,297,900"
12-Jul-23,118.8,120.33,118.41,118.93,117.96,"30,404,400"
11-Jul-23,116.29,117.71,115.35,117.14,116.18,"23,078,800"
10-Jul-23,118.3,118.31,116.14,116.45,115.5,"35,315,200"
7-Jul-23,120.1,121.05,119.4,119.48,118.5,"21,709,500"
6-Jul-23,119.8,120.3,118.4,120.11,119.13,"24,745,200"
5-Jul-23,119.24,122.61,119.23,121.75,120.75,"27,584,800"
3-Jul-23,119.24,120.19,118.82,119.9,118.92,"14,467,900"
30-Jun-23,120.17,121.08,119.69,119.7,118.72,"29,532,200"
29-Jun-23,119.24,120.06,118.3,119.1,118.12,"24,090,900"
28-Jun-23,117.09,120.39,116.85,120.18,119.19,"27,091,400"
27-Jun-23,117.08,119.08,116.1,118.33,117.36,"39,535,900"
26-Jun-23,120.76,122,118.27,118.34,117.37,"33,969,900"
23-Jun-23,121.38,122.79,121.06,122.34,121.34,"34,913,600"
22-Jun-23,120,123.24,118.83,123.15,122.14,"26,952,200"
21-Jun-23,122.4,122.66,120.1,120.55,119.56,"30,306,300"
20-Jun-23,122.93,124.57,122.14,123.1,122.09,"26,097,500"
16-Jun-23,125.93,126.11,123.28,123.53,122.52,"45,535,600"
15-Jun-23,123.14,125.46,122.4,125.09,124.06,"35,246,300"
14-Jun-23,123.1,124.05,121.45,123.67,122.66,"30,592,300"
13-Jun-23,124.98,125.16,123.18,123.83,122.81,"22,278,300"
12-Jun-23,122.79,124.05,121.66,123.64,122.63,"28,306,400"
9-Jun-23,122.25,123.76,121.91,122.23,121.23,"23,778,300"
8-Jun-23,122.23,123.23,121.24,122.14,121.14,"29,389,200"
7-Jun-23,126.97,129.04,122.12,122.5,121.5,"52,539,000"
6-Jun-23,126.01,128.29,125.36,127.31,126.27,"26,638,300"
5-Jun-23,124.01,127.43,123.84,126.01,124.98,"32,305,500"
2-Jun-23,123.99,126.15,123.76,124.67,123.65,"26,980,100"
1-Jun-23,122.82,124.42,122.62,123.72,122.71,"30,772,700"
31-May-23,122.75,124.06,122.5,122.87,121.86,"37,325,800"
30-May-23,125.64,125.66,122,123.67,122.66,"35,076,700"
26-May-23,123.17,125.26,122.45,124.61,123.59,"35,635,900"
25-May-23,124.52,125.32,121.96,123.48,122.47,"42,317,000"
24-May-23,121.12,121.91,119.86,120.9,119.91,"34,182,600"
23-May-23,124.16,124.63,122.21,122.56,121.56,"34,046,300"
22-May-23,122.94,126.43,122.74,125.05,124.02,"35,253,000"
19-May-23,123.55,125.97,122.15,122.76,121.75,"41,353,400"
18-May-23,120.95,123.31,120.83,122.83,121.82,"35,234,200"
17-May-23,119.61,121.67,118.89,120.84,119.85,"33,323,600"
16-May-23,116.49,120.75,116.43,119.51,118.53,"45,035,600"
15-May-23,116.11,118.48,116.01,116.51,115.55,"36,266,800"
12-May-23,116.68,118.03,116.11,117.51,116.55,"41,102,300"
11-May-23,115.4,117.92,114.41,116.57,115.61,"78,900,000"
10-May-23,107.97,112.94,107.93,111.75,110.83,"63,153,400"
9-May-23,108.39,110.15,107.19,107.35,106.47,"36,360,100"
8-May-23,105.18,107.96,105.16,107.77,106.89,"26,511,400"
5-May-23,104.82,105.88,104.11,105.57,104.7,"26,639,300"
4-May-23,105.49,105.6,103.97,104.69,103.83,"23,419,500"
3-May-23,105.53,107.49,104.96,105.41,104.55,"21,795,400"
2-May-23,107.14,107.2,103.71,105.32,104.46,"30,997,200"
1-May-23,106.84,107.99,106.82,107.2,106.32,"26,681,700"
28-Apr-23,107.04,107.35,105.09,107.34,106.46,"36,139,800"
27-Apr-23,104.45,108.37,103.54,107.59,106.71,"50,089,200"
26-Apr-23,104.92,106.35,102.63,103.71,102.86,"53,347,600"
25-Apr-23,105.83,106.69,103.84,103.85,103,"46,664,100"
24-Apr-23,105.49,106.63,104.7,105.97,105.1,"23,542,800"
21-Apr-23,105.47,106,104.78,105.41,104.55,"25,800,100"
20-Apr-23,103.91,106.25,103.87,105.29,104.43,"27,820,800"
19-Apr-23,103.58,104.98,103.07,104.18,103.33,"20,905,700"
18-Apr-23,106.49,106.54,104.07,104.5,103.64,"26,596,400"
17-Apr-23,104.66,106.16,104.52,105.97,105.1,"37,571,200"
14-Apr-23,106.89,108.94,106.84,108.87,107.98,"26,578,000"
13-Apr-23,105.84,107.49,105.84,107.43,106.55,"24,843,600"
12-Apr-23,106.58,106.75,104.34,104.64,103.78,"24,370,300"
11-Apr-23,106.55,106.73,104.68,105.35,104.49,"26,311,800"
10-Apr-23,106.98,107.59,105.12,106.44,105.57,"27,067,400"
6-Apr-23,105.26,109.17,104.33,108.42,107.53,"48,711,500"
5-Apr-23,105.78,106.1,103.66,104.47,103.61,"28,290,500"
4-Apr-23,104.33,105.58,104.04,104.72,103.86,"24,420,100"
3-Apr-23,102.39,104.53,101.93,104.36,103.5,"25,035,400"
31-Mar-23,101.3,103.89,101.04,103.73,102.88,"36,863,400"
30-Mar-23,100.91,101.16,99.78,100.89,100.06,"33,086,200"
