Date,Open,High,Low,Close,Adj Close,Volume
25-Jan-22,291.52,294.99,285.17,288.49,278.5,"72,848,600"
24-Jan-22,292.2,297.11,276.05,296.37,286.11,"85,731,500"
21-Jan-22,302.69,304.11,295.61,296.03,285.78,"57,984,400"
20-Jan-22,309.07,311.65,301.14,301.6,291.16,"35,380,700"
19-Jan-22,306.29,313.91,302.7,303.33,292.83,"45,933,900"
18-Jan-22,304.07,309.8,301.74,302.65,292.17,"42,333,200"
14-Jan-22,304.25,310.82,303.75,310.2,299.46,"39,846,400"
13-Jan-22,320.47,320.88,304.0,304.8,294.25,"45,366,000"
12-Jan-22,319.67,323.41,317.08,318.27,307.25,"34,372,200"
11-Jan-22,313.38,316.61,309.89,314.98,304.08,"29,386,800"
10-Jan-22,309.49,314.72,304.69,314.27,303.39,"44,289,500"
7-Jan-22,314.15,316.5,310.09,314.04,303.17,"32,720,000"
6-Jan-22,313.15,318.7,311.49,313.88,303.01,"39,646,100"
5-Jan-22,325.86,326.07,315.98,316.38,305.43,"40,054,300"
4-Jan-22,334.83,335.2,326.12,329.01,317.62,"32,674,300"
3-Jan-22,335.35,338.0,329.78,334.75,323.16,"28,865,100"
31-Dec-21,338.51,339.36,335.85,336.32,324.68,"18,000,800"
30-Dec-21,341.91,343.13,338.82,339.32,327.57,"15,994,500"
29-Dec-21,341.3,344.3,339.68,341.95,330.11,"15,042,000"
28-Dec-21,343.15,343.81,340.32,341.25,329.44,"15,661,500"
27-Dec-21,335.46,342.48,335.43,342.45,330.59,"19,947,000"
23-Dec-21,332.75,336.39,332.73,334.69,323.1,"19,617,800"
22-Dec-21,328.3,333.61,325.75,333.2,321.66,"24,831,500"
21-Dec-21,323.29,327.73,319.8,327.29,315.96,"24,740,600"
20-Dec-21,320.05,322.8,317.57,319.91,308.83,"28,326,500"
17-Dec-21,320.88,324.92,317.25,323.8,312.59,"47,750,300"
16-Dec-21,335.71,336.76,323.02,324.9,313.65,"35,034,800"
15-Dec-21,328.61,335.19,324.5,334.65,323.06,"35,381,100"
14-Dec-21,333.22,334.64,324.11,328.34,316.97,"44,438,700"
